time;model_id;model_name;port_name;data
38;905;886081;;2247756, 62.33, 128047, 4010, 3.23
38;906;886367;;2248736, 62.33, 106440, 3334, 3.23
38;907;883635;;2239748, 62.33, 658732, 20632, 3.23
38;908;883629;;2239742, 62.33, 430639, 13488, 3.23
38;909;886368;;2248737, 62.33, 680095, 21301, 3.23
38;910;886376;;2248745, 62.33, 207680, 6505, 3.23
38;911;888514;;2255733, 62.33, 511787, 16029, 3.23
38;912;886377;;2248746, 62.33, 697391, 21843, 3.23
38;913;886380;;2248749, 62.33, 332938, 10428, 3.23
38;914;886382;;2248751, 62.33, 241118, 7552, 3.23
38;915;891908;;2266741, 62.33, 283955, 8894, 3.23
38;916;888842;;2256753, 62.33, 567198, 17765, 3.23
38;917;887593;;2252735, 62.33, 281464, 8816, 3.23
38;918;886384;;2248753, 62.33, 468403, 14671, 3.23
38;919;886385;;2248754, 62.33, 306449, 9598, 3.23
38;920;886069;;2247744, 62.33, 229597, 7191, 3.23
38;921;880304;;2228743, 62.33, 229627, 7192, 3.23
38;922;886386;;2248755, 62.33, 306610, 9603, 3.23
38;923;886677;;2249740, 62.33, 356179, 11156, 3.23
38;924;892226;;2267748, 62.33, 145962, 4572, 3.23
38;925;886679;;2249742, 62.33, 630545, 19749, 3.23
38;926;893151;;2270737, 62.33, 100593, 3151, 3.23
38;927;889431;;2258744, 62.33, 908747, 28463, 3.23
38;928;886680;;2249743, 62.33, 666300, 20869, 3.23
38;929;891914;;2266747, 62.33, 192982, 6044, 3.23
38;930;886684;;2249747, 62.33, 611560, 19155, 3.23
38;931;888206;;2254733, 62.33, 619891, 19415, 3.23
38;932;886685;;2249748, 62.33, 645293, 20211, 3.23
38;933;885467;;2245753, 62.33, 135109, 4232, 3.23
38;934;886686;;2249749, 62.33, 537623, 16839, 3.23
38;935;886689;;2249752, 62.33, 703835, 22045, 3.23
38;936;886690;;2249753, 62.33, 501473, 15707, 3.23
38;937;886977;;2250733, 62.33, 488866, 15312, 3.23
38;938;886979;;2250735, 62.33, 61463, 1925, 3.23
38;939;887305;;2251753, 62.33, 771526, 24165, 3.23
38;940;886984;;2250740, 62.33, 405806, 12710, 3.23
38;941;882720;;2236742, 62.33, 749707, 23481, 3.23
38;942;881214;;2231750, 62.33, 138851, 4349, 3.23
38;943;886987;;2250743, 62.33, 179723, 5629, 3.23
38;944;892536;;2268746, 62.33, 214750, 6726, 3.23
38;945;888836;;2256747, 62.33, 172311, 5397, 3.23
38;946;888520;;2255739, 62.33, 139676, 4375, 3.23
38;947;881802;;2233735, 62.33, 166042, 5201, 3.23
38;948;886990;;2250746, 62.33, 889356, 27855, 3.23
38;949;887284;;2251732, 62.33, 320302, 10032, 3.23
38;950;886991;;2250747, 62.33, 428695, 13427, 3.23
38;951;886993;;2250749, 62.33, 45152, 1414, 3.23
38;952;883026;;2237745, 62.33, 407459, 12762, 3.23
38;953;886994;;2250750, 62.33, 808914, 25336, 3.23
38;954;887282;;2251730, 62.33, 235157, 7365, 3.23
38;955;887287;;2251735, 62.33, 592270, 18550, 3.23
38;956;882711;;2236733, 62.33, 39365, 1233, 3.23
38;957;887288;;2251736, 62.33, 465215, 14571, 3.23
38;958;887289;;2251737, 62.33, 135685, 4250, 3.23
38;959;887292;;2251740, 62.33, 27745, 869, 3.23
38;960;887293;;2251741, 62.33, 784816, 24581, 3.23
38;961;887306;;2251754, 62.33, 301102, 9431, 3.23
38;962;890351;;2261736, 62.33, 253721, 7947, 3.23
38;963;883317;;2238733, 62.33, 517895, 16221, 3.23
38;964;887592;;2252734, 62.33, 384350, 12038, 3.23
38;965;887594;;2252736, 62.33, 571559, 17902, 3.23
38;966;890666;;2262741, 62.33, 211184, 6614, 3.23
38;967;882414;;2235739, 62.33, 640609, 20064, 3.23
38;968;887297;;2251745, 62.33, 566646, 17748, 3.23
38;969;887595;;2252737, 62.33, 531268, 16640, 3.23
38;970;887596;;2252738, 62.33, 795745, 24923, 3.23
38;971;886683;;2249746, 62.33, 747074, 23399, 3.23
38;972;887597;;2252739, 62.33, 308076, 9649, 3.23
38;973;882423;;2235748, 62.33, 219831, 6885, 3.23
38;974;885152;;2244743, 62.33, 668297, 20932, 3.23
38;975;887602;;2252744, 62.33, 591492, 18526, 3.23
38;976;884244;;2241749, 62.33, 257916, 8078, 3.23
38;977;886982;;2250738, 62.33, 368333, 11537, 3.23
38;978;887603;;2252745, 62.33, 770535, 24134, 3.23
39;1;671606;;69750, 61.72, 2986074, 21063, 0.71
39;2;893464;;2271738, 61.72, 945346, 6668, 0.71
39;3;893161;;2270747, 61.72, 666350, 4700, 0.71
39;4;893156;;2270742, 61.72, 447337, 3155, 0.71
39;5;893155;;2270741, 61.72, 472357, 3332, 0.71
39;6;893150;;2270736, 61.72, 761481, 5371, 0.71
39;7;892850;;2269748, 61.72, 551996, 3893, 0.71
39;8;892849;;2269747, 61.72, 492190, 3472, 0.71
39;9;892848;;2269746, 61.72, 492652, 3475, 0.71
39;10;892839;;2269737, 61.72, 78581, 554, 0.71
39;11;893159;;2270745, 61.72, 598122, 4219, 0.71
39;12;892838;;2269736, 61.72, 438552, 3093, 0.71
39;13;892542;;2268752, 61.72, 325269, 2294, 0.71
39;14;892541;;2268751, 61.72, 518744, 3659, 0.71
39;15;892538;;2268748, 61.72, 680460, 4800, 0.71
39;16;892535;;2268745, 61.72, 611609, 4314, 0.71
39;17;892533;;2268743, 61.72, 894727, 6311, 0.71
39;18;892531;;2268741, 61.72, 580557, 4095, 0.71
39;19;892528;;2268738, 61.72, 863866, 6093, 0.71
39;20;892228;;2267750, 61.72, 532567, 3757, 0.71
39;21;892224;;2267746, 61.72, 462839, 3265, 0.71
39;22;892223;;2267745, 61.72, 785095, 5538, 0.71
39;23;892222;;2267744, 61.72, 670086, 4726, 0.71
39;24;892221;;2267743, 61.72, 857792, 6050, 0.71
39;25;892214;;2267736, 61.72, 439810, 3102, 0.71
39;26;892212;;2267734, 61.72, 393870, 2778, 0.71
39;27;892211;;2267733, 61.72, 173381, 1223, 0.71
39;28;891919;;2266752, 61.72, 259761, 1832, 0.71
39;29;891918;;2266751, 61.72, 332184, 2343, 0.71
39;30;891917;;2266750, 61.72, 394720, 2784, 0.71
39;31;891915;;2266748, 61.72, 703631, 4963, 0.71
39;32;891913;;2266746, 61.72, 127280, 898, 0.71
39;33;891909;;2266742, 61.72, 323141, 2279, 0.71
39;34;891906;;2266739, 61.72, 267373, 1886, 0.71
39;35;891903;;2266736, 61.72, 214500, 1513, 0.71
39;36;891898;;2266731, 61.72, 397094, 2801, 0.71
39;37;891897;;2266730, 61.72, 644424, 4545, 0.71
39;38;891608;;2265752, 61.72, 560555, 3954, 0.71
39;39;891607;;2265751, 61.72, 299513, 2113, 0.71
39;40;891605;;2265749, 61.72, 442710, 3123, 0.71
39;41;891604;;2265748, 61.72, 7974, 56, 0.71
39;42;891602;;2265746, 61.72, 5146, 36, 0.70
39;43;891601;;2265745, 61.72, 190779, 1346, 0.71
39;44;891600;;2265744, 61.72, 228422, 1611, 0.71
39;45;891593;;2265737, 61.72, 32417, 229, 0.71
39;46;891592;;2265736, 61.72, 198825, 1403, 0.71
39;47;891297;;2264752, 61.72, 215033, 1517, 0.71
39;48;891296;;2264751, 61.72, 368592, 2600, 0.71
39;49;891293;;2264748, 61.72, 508111, 3584, 0.71
39;50;891291;;2264746, 61.72, 794013, 5601, 0.71
39;51;891289;;2264744, 61.72, 417061, 2942, 0.71
39;52;891288;;2264743, 61.72, 680005, 4797, 0.71
39;53;892230;;2267752, 61.72, 389764, 2749, 0.71
39;54;891287;;2264742, 61.72, 125040, 882, 0.71
39;55;891591;;2265735, 61.72, 314239, 2216, 0.71
39;56;891283;;2264738, 61.72, 423984, 2991, 0.71
39;57;891281;;2264736, 61.72, 250723, 1769, 0.71
39;58;891280;;2264735, 61.72, 682521, 4814, 0.71
39;59;891595;;2265739, 61.72, 95071, 671, 0.71
39;60;891279;;2264734, 61.72, 578801, 4083, 0.71
39;61;891275;;2264730, 61.72, 563635, 3976, 0.71
39;62;890992;;2263757, 61.72, 606532, 4278, 0.71
39;63;890989;;2263754, 61.72, 294501, 2077, 0.71
39;64;890987;;2263752, 61.72, 250309, 1766, 0.71
39;65;890985;;2263750, 61.72, 138085, 974, 0.71
39;66;892840;;2269738, 61.72, 768548, 5421, 0.71
39;67;890984;;2263749, 61.72, 936099, 6603, 0.71
39;68;890983;;2263748, 61.72, 897561, 6331, 0.71
39;69;890981;;2263746, 61.72, 708279, 4996, 0.71
39;70;890979;;2263744, 61.72, 894046, 6306, 0.71
39;71;890977;;2263742, 61.72, 429029, 3026, 0.71
39;72;890976;;2263741, 61.72, 472526, 3333, 0.71
39;73;892846;;2269744, 61.72, 94273, 665, 0.71
39;74;890973;;2263738, 61.72, 903520, 6373, 0.71
39;75;890969;;2263734, 61.72, 256728, 1811, 0.71
39;76;890965;;2263730, 61.72, 139659, 985, 0.71
39;77;890680;;2262755, 61.72, 504317, 3557, 0.71
39;78;890678;;2262753, 61.72, 423290, 2986, 0.71
39;79;891276;;2264731, 61.72, 151246, 1067, 0.71
39;80;890677;;2262752, 61.72, 142534, 1005, 0.71
39;81;890676;;2262751, 61.72, 16109, 114, 0.71
39;82;891285;;2264740, 61.72, 138800, 979, 0.71
39;83;890673;;2262748, 61.72, 152929, 1079, 0.71
39;84;892525;;2268735, 61.72, 243098, 1715, 0.71
39;85;890668;;2262743, 61.72, 366863, 2588, 0.71
39;86;890667;;2262742, 61.72, 648961, 4577, 0.71
39;87;890665;;2262740, 61.72, 806858, 5691, 0.71
39;88;890664;;2262739, 61.72, 102036, 720, 0.71
39;89;890663;;2262738, 61.72, 764056, 5389, 0.71
39;90;892540;;2268750, 61.72, 369278, 2605, 0.71
39;91;890661;;2262736, 61.72, 444109, 3132, 0.71
39;92;890660;;2262735, 61.72, 409915, 2892, 0.71
39;93;893153;;2270739, 61.72, 501653, 3539, 0.71
39;94;890656;;2262731, 61.72, 418937, 2955, 0.71
39;95;890372;;2261757, 61.72, 192951, 1361, 0.71
39;96;890371;;2261756, 61.72, 678170, 4784, 0.71
39;97;890367;;2261752, 61.72, 130476, 920, 0.71
39;98;890365;;2261750, 61.72, 64448, 455, 0.71
39;99;890363;;2261748, 61.72, 578163, 4078, 0.71
39;100;890361;;2261746, 61.72, 771096, 5439, 0.71
39;101;890360;;2261745, 61.72, 713311, 5031, 0.71
39;102;890359;;2261744, 61.72, 411729, 2904, 0.71
39;103;890355;;2261740, 61.72, 111684, 788, 0.71
39;104;890354;;2261739, 61.72, 367269, 2591, 0.71
39;105;890353;;2261738, 61.72, 550766, 3885, 0.71
39;106;891586;;2265730, 61.72, 489396, 3452, 0.71
39;107;890348;;2261733, 61.72, 669198, 4720, 0.71
39;108;890346;;2261731, 61.72, 438482, 3093, 0.71
39;109;890061;;2260756, 61.72, 719801, 5077, 0.71
39;110;890060;;2260755, 61.72, 606656, 4279, 0.71
39;111;892527;;2268737, 61.72, 542728, 3828, 0.71
39;112;890055;;2260750, 61.72, 512637, 3616, 0.71
39;113;890052;;2260747, 61.72, 390038, 2751, 0.71
39;114;890356;;2261741, 61.72, 162898, 1149, 0.71
39;115;890050;;2260745, 61.72, 502451, 3544, 0.71
39;116;890039;;2260734, 61.72, 648766, 4576, 0.71
39;117;889752;;2259756, 61.72, 123195, 869, 0.71
39;118;889750;;2259754, 61.72, 399763, 2820, 0.71
39;119;889748;;2259752, 61.72, 385160, 2717, 0.71
39;120;891905;;2266738, 61.72, 115010, 811, 0.71
39;121;889747;;2259751, 61.72, 859045, 6059, 0.71
39;122;889745;;2259749, 61.72, 730770, 5155, 0.71
39;123;890970;;2263735, 61.72, 678614, 4787, 0.71
39;124;889744;;2259748, 61.72, 278688, 1966, 0.71
39;125;889742;;2259746, 61.72, 610807, 4308, 0.71
39;126;889740;;2259744, 61.72, 526970, 3717, 0.71
39;127;889737;;2259741, 61.72, 649963, 4585, 0.71
39;128;889734;;2259738, 61.72, 270597, 1909, 0.71
39;129;889731;;2259735, 61.72, 336020, 2370, 0.71
39;130;889728;;2259732, 61.72, 396410, 2796, 0.71
39;131;892215;;2267737, 61.72, 532337, 3755, 0.71
39;132;889726;;2259730, 61.72, 327837, 2312, 0.71
39;133;889443;;2258756, 61.72, 119066, 840, 0.71
39;134;892225;;2267747, 61.72, 407616, 2875, 0.71
39;135;891587;;2265731, 61.72, 573977, 4049, 0.71
39;136;889441;;2258754, 61.72, 328455, 2317, 0.71
39;137;890968;;2263733, 61.72, 518442, 3657, 0.71
39;138;889440;;2258753, 61.72, 84751, 598, 0.71
39;139;889746;;2259750, 61.72, 502137, 3542, 0.71
39;140;889438;;2258751, 61.72, 774859, 5465, 0.71
39;141;889435;;2258748, 61.72, 598835, 4224, 0.71
39;142;892217;;2267739, 61.72, 387339, 2732, 0.71
39;143;891299;;2264754, 61.72, 496332, 3501, 0.71
39;144;889429;;2258742, 61.72, 258055, 1820, 0.71
39;145;889428;;2258741, 61.72, 468985, 3308, 0.71
39;146;892208;;2267730, 61.72, 783667, 5528, 0.71
39;147;889735;;2259739, 61.72, 491445, 3466, 0.71
39;148;889426;;2258739, 61.72, 70172, 495, 0.71
39;149;889425;;2258738, 61.72, 543585, 3834, 0.71
39;150;889423;;2258736, 61.72, 470592, 3319, 0.71
39;151;889422;;2258735, 61.72, 798243, 5630, 0.71
39;152;889420;;2258733, 61.72, 178633, 1260, 0.71
39;153;889154;;2257756, 61.72, 247465, 1745, 0.71
39;154;889153;;2257755, 61.72, 760730, 5366, 0.71
39;155;892218;;2267740, 61.72, 222700, 1571, 0.71
39;156;889152;;2257754, 61.72, 536442, 3784, 0.71
39;157;889150;;2257752, 61.72, 177138, 1249, 0.71
39;158;889149;;2257751, 61.72, 695733, 4907, 0.71
39;159;889148;;2257750, 61.72, 232570, 1641, 0.71
39;160;890978;;2263743, 61.72, 238759, 1684, 0.71
39;161;889146;;2257748, 61.72, 303825, 2143, 0.71
39;162;889144;;2257746, 61.72, 457765, 3229, 0.71
39;163;889143;;2257745, 61.72, 284659, 2008, 0.71
39;164;892841;;2269739, 61.72, 522235, 3684, 0.71
39;165;889142;;2257744, 61.72, 378977, 2673, 0.71
39;166;890681;;2262756, 61.72, 173887, 1227, 0.71
39;167;889141;;2257743, 61.72, 510118, 3598, 0.71
39;168;891594;;2265738, 61.72, 503046, 3548, 0.71
39;169;889139;;2257741, 61.72, 334574, 2360, 0.71
39;170;889136;;2257738, 61.72, 156238, 1102, 0.71
39;171;892539;;2268749, 61.72, 549745, 3878, 0.71
39;172;889135;;2257737, 61.72, 874864, 6171, 0.71
39;173;889133;;2257735, 61.72, 141213, 996, 0.71
39;174;889132;;2257734, 61.72, 115689, 816, 0.71
39;175;889129;;2257731, 61.72, 275502, 1943, 0.71
39;176;891598;;2265742, 61.72, 384047, 2709, 0.71
39;177;888841;;2256752, 61.72, 213264, 1504, 0.71
39;178;888840;;2256751, 61.72, 650700, 4590, 0.71
39;179;888835;;2256746, 61.72, 449775, 3173, 0.71
39;180;888832;;2256743, 61.72, 391766, 2763, 0.71
39;181;888830;;2256741, 61.72, 235135, 1659, 0.71
39;182;888829;;2256740, 61.72, 382706, 2699, 0.71
39;183;888828;;2256739, 61.72, 845332, 5963, 0.71
39;184;888826;;2256737, 61.72, 307730, 2171, 0.71
39;185;888825;;2256736, 61.72, 126406, 892, 0.71
39;186;890655;;2262730, 61.72, 255786, 1804, 0.71
39;187;890049;;2260744, 61.72, 234299, 1653, 0.71
39;188;890041;;2260736, 61.72, 409089, 2886, 0.71
39;189;888822;;2256733, 61.72, 426377, 3008, 0.71
39;190;888821;;2256732, 61.72, 392343, 2767, 0.71
39;191;888838;;2256749, 61.72, 517238, 3648, 0.71
39;192;888820;;2256731, 61.72, 537362, 3790, 0.71
39;193;889131;;2257733, 61.72, 444971, 3139, 0.71
39;194;888535;;2255754, 61.72, 626369, 4418, 0.71
39;195;888534;;2255753, 61.72, 536874, 3787, 0.71
39;196;888532;;2255751, 61.72, 355112, 2505, 0.71
39;197;888531;;2255750, 61.72, 329400, 2323, 0.71
39;198;888529;;2255748, 61.72, 410132, 2893, 0.71
39;199;888527;;2255746, 61.72, 92167, 650, 0.71
39;200;888526;;2255745, 61.72, 482511, 3403, 0.71
39;201;888524;;2255743, 61.72, 866811, 6114, 0.71
39;202;891295;;2264750, 61.72, 153413, 1082, 0.71
39;203;888523;;2255742, 61.72, 520197, 3669, 0.71
39;204;890047;;2260742, 61.72, 631021, 4451, 0.71
39;205;888521;;2255740, 61.72, 557219, 3930, 0.71
39;206;888519;;2255738, 61.72, 95073, 671, 0.71
39;207;888518;;2255737, 61.72, 684685, 4830, 0.71
39;208;890682;;2262757, 61.72, 600318, 4234, 0.71
39;209;888515;;2255734, 61.72, 575811, 4061, 0.71
39;210;888513;;2255732, 61.72, 553097, 3901, 0.71
39;211;888512;;2255731, 61.72, 336145, 2371, 0.71
39;212;888227;;2254754, 61.72, 597628, 4216, 0.71
39;213;888224;;2254751, 61.72, 444064, 3132, 0.71
39;214;888843;;2256754, 61.72, 560121, 3951, 0.71
39;215;888218;;2254745, 61.72, 709888, 5007, 0.71
39;216;888215;;2254742, 61.72, 669972, 4726, 0.71
39;217;890364;;2261749, 61.72, 250477, 1767, 0.71
39;218;888214;;2254741, 61.72, 480930, 3392, 0.71
39;219;888211;;2254738, 61.72, 114009, 804, 0.71
39;220;891907;;2266740, 61.72, 336204, 2372, 0.71
39;221;888210;;2254737, 61.72, 248885, 1756, 0.71
39;222;893154;;2270740, 61.72, 73034, 515, 0.71
39;223;888205;;2254732, 61.72, 115795, 817, 0.71
39;224;888204;;2254731, 61.72, 549039, 3873, 0.71
39;225;888203;;2254730, 61.72, 354001, 2497, 0.71
39;226;887919;;2253754, 61.72, 651427, 4595, 0.71
39;227;887916;;2253751, 61.72, 371481, 2620, 0.71
39;228;887912;;2253747, 61.72, 666886, 4704, 0.71
39;229;891606;;2265750, 61.72, 186579, 1316, 0.71
39;230;887911;;2253746, 61.72, 572200, 4036, 0.71
39;231;891900;;2266733, 61.72, 300707, 2121, 0.71
39;232;889739;;2259743, 61.72, 45670, 322, 0.71
39;233;889730;;2259734, 61.72, 853116, 6018, 0.71
39;234;887909;;2253744, 61.72, 201141, 1419, 0.71
39;235;887908;;2253743, 61.72, 663468, 4680, 0.71
39;236;887907;;2253742, 61.72, 516835, 3646, 0.71
39;237;891282;;2264737, 61.72, 461439, 3255, 0.71
39;238;887906;;2253741, 61.72, 592408, 4179, 0.71
39;239;887905;;2253740, 61.72, 571314, 4030, 0.71
39;240;887902;;2253737, 61.72, 424480, 2994, 0.71
39;241;887913;;2253748, 61.72, 721739, 5091, 0.71
39;242;887901;;2253736, 61.72, 95340, 673, 0.71
39;243;887900;;2253735, 61.72, 860764, 6071, 0.71
39;244;887899;;2253734, 61.72, 253169, 1786, 0.71
39;245;887898;;2253733, 61.72, 691013, 4874, 0.71
39;246;887897;;2253732, 61.72, 652507, 4603, 0.71
39;247;891910;;2266743, 61.72, 354419, 2500, 0.71
39;248;887896;;2253731, 61.72, 582739, 4111, 0.71
39;249;887895;;2253730, 61.72, 730511, 5153, 0.71
39;250;890657;;2262732, 61.72, 219823, 1551, 0.71
39;251;887612;;2252754, 61.72, 339330, 2394, 0.71
39;252;887611;;2252753, 61.72, 496910, 3505, 0.71
39;253;887609;;2252751, 61.72, 363947, 2567, 0.71
39;254;887607;;2252749, 61.72, 204753, 1444, 0.71
39;255;887605;;2252747, 61.72, 344346, 2429, 0.71
39;256;883921;;2240730, 61.72, 94233, 665, 0.71
39;257;883928;;2240737, 61.72, 258367, 1822, 0.71
39;258;892851;;2269749, 61.72, 487563, 3439, 0.71
39;259;883621;;2239734, 61.72, 198659, 1401, 0.71
39;260;882723;;2236745, 61.72, 719510, 5075, 0.71
39;261;883336;;2238752, 61.72, 280229, 1977, 0.71
39;262;888207;;2254734, 61.72, 566383, 3995, 0.71
39;263;885466;;2245752, 61.72, 50616, 357, 0.71
39;264;883335;;2238751, 61.72, 96795, 683, 0.71
39;265;890368;;2261753, 61.72, 538694, 3800, 0.71
39;266;883334;;2238750, 61.72, 636221, 4488, 0.71
39;267;886978;;2250734, 61.72, 583004, 4112, 0.71
39;268;883329;;2238745, 61.72, 704886, 4972, 0.71
39;269;892530;;2268740, 61.72, 150365, 1061, 0.71
39;270;883620;;2239733, 61.72, 651029, 4592, 0.71
39;271;890048;;2260743, 61.72, 735203, 5186, 0.71
39;272;889151;;2257753, 61.72, 6357, 45, 0.71
39;273;883326;;2238742, 61.72, 563706, 3976, 0.71
39;274;883630;;2239743, 61.72, 646686, 4561, 0.71
39;275;891901;;2266734, 61.72, 385883, 2722, 0.71
39;276;883622;;2239735, 61.72, 514178, 3627, 0.71
39;277;883319;;2238735, 61.72, 877443, 6189, 0.71
39;278;880903;;2230740, 61.72, 495490, 3495, 0.71
39;279;884853;;2243749, 61.72, 453974, 3202, 0.71
39;280;883316;;2238732, 61.72, 844758, 5958, 0.71
39;281;881203;;2231739, 61.72, 275919, 1946, 0.71
39;282;884543;;2242744, 61.72, 596101, 4204, 0.71
39;283;883030;;2237749, 61.72, 665351, 4693, 0.71
39;284;891603;;2265747, 61.72, 406640, 2868, 0.71
39;285;883025;;2237744, 61.72, 864032, 6095, 0.71
39;286;883016;;2237735, 61.72, 668065, 4712, 0.71
39;287;892534;;2268744, 61.72, 159001, 1121, 0.71
39;288;671774;;70989, 61.72, 374734, 2643, 0.71
39;289;883011;;2237730, 61.72, 694027, 4896, 0.71
39;290;890675;;2262750, 61.72, 147729, 1042, 0.71
39;291;882724;;2236746, 61.72, 347255, 2449, 0.71
39;292;882729;;2236751, 61.72, 130975, 924, 0.71
39;293;890669;;2262744, 61.72, 850446, 5999, 0.71
39;294;881506;;2232741, 61.72, 312849, 2207, 0.71
39;295;886992;;2250748, 61.72, 722922, 5099, 0.71
39;296;883015;;2237734, 61.72, 462847, 3265, 0.71
39;297;883331;;2238747, 61.72, 248966, 1756, 0.71
39;298;890966;;2263731, 61.72, 501267, 3536, 0.71
39;299;889439;;2258752, 61.72, 659476, 4652, 0.71
39;300;882722;;2236744, 61.72, 144746, 1021, 0.71
39;301;882721;;2236743, 61.72, 82135, 579, 0.71
39;302;890971;;2263736, 61.72, 194802, 1374, 0.71
39;303;889145;;2257747, 61.72, 375320, 2647, 0.71
39;304;885755;;2246736, 61.72, 62261, 439, 0.71
39;305;882719;;2236741, 61.72, 676400, 4771, 0.71
39;306;889749;;2259753, 61.72, 769534, 5428, 0.71
39;307;883323;;2238739, 61.72, 585925, 4133, 0.71
39;308;883624;;2239737, 61.72, 384149, 2710, 0.71
39;309;891284;;2264739, 61.72, 103550, 730, 0.71
39;310;890975;;2263740, 61.72, 116608, 823, 0.71
39;311;882709;;2236731, 61.72, 430037, 3033, 0.71
39;312;885455;;2245741, 61.72, 588585, 4152, 0.71
39;313;882426;;2235751, 61.72, 594933, 4197, 0.71
39;314;888226;;2254753, 61.72, 245247, 1730, 0.71
39;315;882425;;2235750, 61.72, 137883, 973, 0.71
39;316;883325;;2238741, 61.72, 732278, 5165, 0.71
39;317;890046;;2260741, 61.72, 546410, 3854, 0.71
39;318;882421;;2235746, 61.72, 469760, 3313, 0.71
39;319;887294;;2251742, 61.72, 689542, 4864, 0.71
39;320;882420;;2235745, 61.72, 656665, 4632, 0.71
39;321;671690;;70368, 61.72, 4333023, 30564, 0.71
39;322;883929;;2240738, 61.72, 122328, 863, 0.71
39;323;889433;;2258746, 61.72, 505603, 3566, 0.71
39;324;882417;;2235742, 61.72, 273242, 1927, 0.71
39;325;888837;;2256748, 61.72, 625168, 4410, 0.71
39;326;887590;;2252732, 61.72, 584211, 4121, 0.71
39;327;882416;;2235741, 61.72, 452671, 3193, 0.71
39;328;883638;;2239751, 61.72, 675421, 4764, 0.71
39;329;885758;;2246739, 61.72, 709164, 5002, 0.71
39;330;889741;;2259745, 61.72, 286193, 2019, 0.71
39;331;883318;;2238734, 61.72, 769140, 5425, 0.71
39;332;889729;;2259733, 61.72, 463259, 3268, 0.71
39;333;881503;;2232738, 61.72, 447044, 3153, 0.71
39;334;883314;;2238730, 61.72, 439765, 3102, 0.71
39;335;880906;;2230743, 61.72, 348392, 2457, 0.71
39;336;888223;;2254750, 61.72, 244012, 1721, 0.71
39;337;881514;;2232749, 61.72, 136920, 966, 0.71
39;338;890045;;2260740, 61.72, 363593, 2565, 0.71
39;339;884532;;2242733, 61.72, 832141, 5870, 0.71
39;340;886080;;2247755, 61.72, 590927, 4168, 0.71
39;341;882410;;2235735, 61.72, 779049, 5495, 0.71
39;342;886687;;2249750, 61.72, 442818, 3123, 0.71
39;343;890671;;2262746, 61.72, 373823, 2637, 0.71
39;344;882128;;2234748, 61.72, 449831, 3173, 0.71
39;345;882127;;2234747, 61.72, 251295, 1773, 0.71
39;346;887599;;2252741, 61.72, 608126, 4289, 0.71
39;347;892532;;2268742, 61.72, 353060, 2490, 0.71
39;348;889147;;2257749, 61.72, 547039, 3858, 0.71
39;349;881810;;2233743, 61.72, 254728, 1797, 0.71
39;350;892842;;2269740, 61.72, 292565, 2064, 0.71
39;351;887303;;2251751, 61.72, 405245, 2859, 0.71
39;352;882117;;2234737, 61.72, 409798, 2890, 0.71
39;353;882116;;2234736, 61.72, 366773, 2587, 0.71
39;354;883927;;2240736, 61.72, 202555, 1429, 0.71
39;355;887588;;2252730, 61.72, 239024, 1686, 0.71
39;356;890059;;2260754, 61.72, 433827, 3060, 0.71
39;357;881818;;2233751, 61.72, 265956, 1876, 0.71
39;358;886674;;2249737, 61.72, 590257, 4163, 0.71
39;359;882121;;2234741, 61.72, 381183, 2689, 0.71
39;360;888225;;2254752, 61.72, 615723, 4343, 0.71
39;361;887296;;2251744, 61.72, 788249, 5560, 0.71
39;362;882120;;2234740, 61.72, 403816, 2848, 0.71
39;363;881814;;2233747, 61.72, 398730, 2812, 0.71
39;364;893160;;2270746, 61.72, 298732, 2107, 0.71
39;365;881812;;2233745, 61.72, 717071, 5058, 0.71
39;366;884230;;2241735, 61.72, 572901, 4041, 0.71
39;367;885454;;2245740, 61.72, 600176, 4234, 0.71
39;368;887591;;2252733, 61.72, 263932, 1862, 0.71
39;369;882718;;2236740, 61.72, 211028, 1488, 0.71
39;370;880602;;2229740, 61.72, 526483, 3714, 0.71
39;371;671692;;70370, 61.72, 802060, 5657, 0.71
39;372;883330;;2238746, 61.72, 222506, 1570, 0.71
39;373;883924;;2240733, 61.72, 167226, 1179, 0.71
39;374;889137;;2257739, 61.72, 566313, 3995, 0.71
39;375;882424;;2235749, 61.72, 515215, 3634, 0.71
39;376;880912;;2230749, 61.72, 312271, 2203, 0.71
39;377;889432;;2258745, 61.72, 25882, 182, 0.71
39;378;880310;;2228749, 61.72, 310388, 2189, 0.71
39;379;673654;;84671, 61.72, 69269, 489, 0.71
39;380;881516;;2232751, 61.72, 869754, 6135, 0.71
39;381;884241;;2241746, 61.72, 650462, 4588, 0.71
39;382;672027;;72853, 61.72, 611318, 4312, 0.71
39;383;673847;;86034, 61.72, 732000, 5163, 0.71
39;384;890040;;2260735, 61.72, 302892, 2136, 0.71
39;385;880305;;2228744, 61.72, 447442, 3156, 0.71
39;386;880306;;2228745, 61.72, 239978, 1693, 0.71
39;387;887606;;2252748, 61.72, 411491, 2902, 0.71
39;388;880010;;2227749, 61.72, 582671, 4110, 0.71
39;389;882126;;2234746, 61.72, 233602, 1648, 0.71
39;390;880899;;2230736, 61.72, 686329, 4841, 0.71
39;391;880601;;2229739, 61.72, 309926, 2186, 0.71
39;392;890670;;2262745, 61.72, 305471, 2155, 0.71
39;393;887903;;2253738, 61.72, 245674, 1733, 0.71
